dateTime_UTC,ax,ay,az,gx,gy,gz,Actividades
1999-01-02 04:00:08.434800,-0.2322,-0.5799,-10.0964,-0.04,2.28,0.74,Quieto
1999-01-02 04:00:08.503800,-0.2358,-0.5709,-10.1287,0.18,2.29,0.79,Quieto
1999-01-02 04:00:08.572800,-0.2459,-0.5745,-10.1245,-0.08,2.4,0.79,Quieto
1999-01-02 04:00:08.641800,-0.2286,-0.5751,-10.0623,0.15,2.18,0.66,Quieto
1999-01-02 04:00:08.710800,-0.2172,-0.5607,-10.0838,0.32,1.98,0.62,Quieto
1999-01-02 04:00:08.779800,-0.1604,-0.5715,-10.0294,0.07,1.91,0.57,Quieto
1999-01-02 04:00:08.848800,-0.2172,-0.5661,-10.0635,0.4,2.29,0.6,Quieto
1999-01-02 04:00:08.917800,-0.3519,-0.675,-10.1137,0.86,1.33,0.38,Quieto
1999-01-02 04:00:08.986800,-1.3877,-0.4279,-10.1155,1.13,0.13,-0.04,Quieto
1999-01-02 04:00:09.055800,-0.538,-0.5523,-10.0868,0.6,1.75,-0.69,Quieto
1999-01-02 04:00:09.124800,-0.2615,-0.6098,-10.3106,0.04,2.94,-5.3,Quieto
1999-01-02 04:00:09.193800,-0.0802,-0.5775,-10.0551,-1.4,3.95,-3.61,Quieto
1999-01-02 04:00:09.262800,-1.5888,-0.5559,-10.9665,7.38,3.84,-10.54,Quieto
1999-01-02 04:00:09.331700,-0.1448,-0.6822,-10.1502,12.98,7.01,-9.15,Quieto
1999-01-02 04:00:09.400700,-0.1287,-0.7528,-9.9964,9.38,9.48,-1.52,Quieto
1999-01-02 04:00:09.469700,-0.3381,-0.9754,-10.1628,7.15,1.34,-1.47,Quieto
1999-01-02 04:00:09.538700,-0.2501,-1.0125,-10.4991,-5.8,6.71,-9.2,Quieto
1999-01-02 04:00:09.607700,0.8785,-0.8533,-10.3136,-8.5,-14.42,-0.08,Quieto
1999-01-02 04:00:09.676700,-0.5858,-0.5481,-10.3687,-2.46,-7.32,3.66,Quieto
1999-01-02 04:00:09.745700,-0.003,-0.6421,-10.0156,-6.92,-6.16,1.9,Quieto
1999-01-02 04:00:09.814700,-1.1645,-0.6397,-10.5512,-2.32,17.05,11.01,Quieto
1999-01-02 04:00:09.883700,-0.6277,-0.2489,-10.5769,-3.4,23.7,5.52,Quieto
1999-01-02 04:00:09.952700,-0.5021,-0.359,-9.7493,-1.88,16.49,4.73,Quieto
1999-01-02 04:00:10.021700,-0.3447,-0.1167,-10.143,-2.49,7.47,1.9,Quieto
1999-01-02 04:00:10.090700,0.0215,-0.0706,-10.0718,-4.86,10.32,1.65,Quieto
1999-01-02 04:00:10.159700,0.0928,-0.1951,-9.8911,-2.25,10.27,-1.54,Quieto
1999-01-02 04:00:10.228700,0.2178,0.1406,-9.4214,-11.15,-2.52,-2.14,Quieto
1999-01-02 04:00:10.297700,-0.1741,0.2477,-9.72,-7.22,-1.9,0.52,Quieto
1999-01-02 04:00:10.366600,-0.2376,0.3321,-9.8193,-5.74,8.18,-4.06,Quieto
1999-01-02 04:00:10.435600,-0.0904,0.3734,-10.0323,-2.33,-6.45,3.96,Quieto
1999-01-02 04:00:10.504600,-0.5721,0.3321,-9.8229,-5.47,-4.66,2.19,Quieto
1999-01-02 04:00:10.573600,0.0168,0.1442,-9.9743,-2.0,2.04,0.37,Quieto
1999-01-02 04:00:10.642600,-0.0048,0.1131,-10.012,1.56,-0.8,0.33,Quieto
1999-01-02 04:00:10.711600,-0.0102,0.1293,-10.0252,0.3,-1.13,1.1,Quieto
1999-01-02 04:00:10.780600,-0.2771,0.234,-10.2077,2.33,-2.32,-0.46,Quieto
1999-01-02 04:00:10.849600,-0.222,0.2394,-9.9803,1.18,0.51,-0.09,Quieto
1999-01-02 04:00:10.918600,0.0186,0.0521,-10.3028,1.15,11.45,0.04,Quieto
1999-01-02 04:00:10.987600,-0.4757,0.3878,-9.9486,-0.14,-0.38,3.26,Quieto
1999-01-02 04:00:11.056600,-0.2711,-0.0383,-10.0515,1.01,5.5,1.33,Quieto
1999-01-02 04:00:11.125600,-0.2202,0.1137,-9.9228,-1.03,-4.2,1.31,Quieto
1999-01-02 04:00:11.194600,-0.5846,0.0951,-9.7547,2.9,0.52,1.62,Quieto
1999-01-02 04:00:11.263600,0.1903,0.164,-10.2179,1.73,4.01,2.38,Quieto
1999-01-02 04:00:11.332500,-0.152,0.0473,-10.2759,-0.93,0.86,2.49,Quieto
1999-01-02 04:00:11.401500,-0.368,0.1131,-9.9653,0.11,2.23,0.21,Quieto
1999-01-02 04:00:11.470500,-0.2501,0.0257,-10.0509,-1.37,7.04,0.44,Quieto
1999-01-02 04:00:11.539500,-0.1771,0.1562,-10.219,0.32,6.3,0.93,Quieto
1999-01-02 04:00:11.608500,0.0126,0.1406,-10.0952,-0.59,-1.59,-1.74,Quieto
1999-01-02 04:00:11.677500,-0.3184,0.2878,-9.8121,-1.48,-0.61,0.85,Quieto
1999-01-02 04:00:11.746500,-0.1394,0.1035,-10.0724,1.47,-0.13,1.26,Quieto
1999-01-02 04:00:11.815500,-0.058,0.1771,-10.0234,-1.38,1.72,0.52,Quieto
1999-01-02 04:00:11.884500,-0.5164,0.1789,-10.4596,1.94,6.86,0.04,Quieto
1999-01-02 04:00:11.953500,-0.1771,0.2082,-9.9946,0.08,1.65,-1.68,Quieto
1999-01-02 04:00:12.022500,-0.6301,0.2208,-9.9073,-1.0,1.37,0.27,Quieto
1999-01-02 04:00:12.091500,-0.3201,0.2118,-10.1574,0.39,3.52,0.52,Quieto
1999-01-02 04:00:12.160500,-0.3369,0.2256,-10.3052,0.02,3.07,2.76,Quieto
1999-01-02 04:00:12.229500,-0.2854,0.161,-10.1311,0.38,7.88,-0.8,Quieto
1999-01-02 04:00:12.298500,-0.1699,0.1448,-9.9049,-1.32,1.69,1.17,Quieto
1999-01-02 04:00:12.367400,-0.4955,0.2298,-10.0742,-1.81,3.75,1.75,Quieto
1999-01-02 04:00:12.436400,-0.0335,0.2609,-10.0258,-0.29,4.78,-0.67,Quieto
1999-01-02 04:00:12.505400,-0.2328,0.1981,-10.0718,0.83,1.08,2.48,Quieto
1999-01-02 04:00:12.574400,-0.2477,0.2447,-10.0635,-0.13,3.28,0.72,Quieto
1999-01-02 04:00:12.643400,-0.2388,0.1723,-10.0252,2.14,4.31,0.19,Quieto
