dateTime_UTC,ax,ay,az,gx,gy,gz,Actividades
1999-01-15 09:34:48.796200,-0.2956,0.0263,-10.0605,0.56,4.2,0.7,Caminando
1999-01-15 09:34:48.865400,-0.1586,0.0928,-10.0682,0.51,2.87,1.16,Caminando
1999-01-15 09:34:48.934600,-0.2005,0.0718,-10.0802,0.21,1.9,0.89,Caminando
1999-01-15 09:34:49.003800,-0.207,0.0844,-10.0581,-0.02,1.55,0.74,Caminando
1999-01-15 09:34:49.073100,-0.2424,0.0874,-10.07,0.47,1.36,0.51,Caminando
1999-01-15 09:34:49.142300,-0.21,0.1191,-10.0706,0.31,1.32,0.2,Caminando
1999-01-15 09:34:49.211500,-0.283,0.0796,-10.0688,0.35,1.54,0.24,Caminando
1999-01-15 09:34:49.280700,-0.2711,0.1131,-10.073,0.31,1.33,0.59,Caminando
1999-01-15 09:34:49.349900,-0.283,0.07,-10.0629,0.27,1.55,1.06,Caminando
1999-01-15 09:34:49.419100,-0.2537,0.1077,-10.0682,-0.18,1.74,0.93,Caminando
1999-01-15 09:34:49.488300,-0.2663,0.1328,-10.0688,-0.38,1.62,0.4,Caminando
1999-01-15 09:34:49.557500,-0.3172,0.1113,-10.0671,-0.28,1.65,0.35,Caminando
1999-01-15 09:34:49.626800,-0.3231,0.1107,-10.0353,-0.22,1.45,0.3,Caminando
1999-01-15 09:34:49.696000,-0.3201,0.1855,-10.079,-0.61,0.9,-0.46,Caminando
1999-01-15 09:34:49.765200,-0.3758,0.1406,-10.0437,-0.71,1.47,-0.9,Caminando
1999-01-15 09:34:49.834400,-0.3716,0.1514,-10.0521,-0.5,1.5,-0.38,Caminando
1999-01-15 09:34:49.903600,-0.3638,0.1586,-10.0443,-0.47,1.85,0.11,Caminando
1999-01-15 09:34:49.972800,-0.3441,0.2364,-10.0551,-1.05,2.08,-0.34,Caminando
1999-01-15 09:34:50.042000,-0.3465,0.2358,-10.0641,-1.16,2.26,-0.26,Caminando
1999-01-15 09:34:50.111200,-0.3543,0.2298,-10.0401,-1.28,2.2,-0.39,Caminando
1999-01-15 09:34:50.180400,-0.4027,0.2268,-10.0521,-1.37,2.12,-0.24,Caminando
1999-01-15 09:34:50.249700,-0.3507,0.2747,-10.0623,-1.47,2.2,0.18,Caminando
1999-01-15 09:34:50.318900,-0.3435,0.3291,-10.0539,-2.06,2.49,0.05,Caminando
1999-01-15 09:34:50.388100,-0.3429,0.3016,-10.0323,-1.48,2.91,-0.46,Caminando
1999-01-15 09:34:50.457300,-0.3363,0.3375,-10.0455,-0.74,3.01,-0.18,Caminando
1999-01-15 09:34:50.526500,-0.3447,0.4165,-10.0563,-0.95,2.8,-0.18,Caminando
1999-01-15 09:34:50.595700,-0.3321,0.3453,-10.0407,-0.88,2.29,0.24,Caminando
1999-01-15 09:34:50.664900,-0.3501,0.371,-10.0491,-0.51,2.41,0.16,Caminando
1999-01-15 09:34:50.734100,-0.31,0.4021,-10.0407,-0.86,2.59,-0.24,Caminando
1999-01-15 09:34:50.803400,-0.3243,0.444,-10.0305,-0.74,2.72,-0.67,Caminando
1999-01-15 09:34:50.872600,-0.3405,0.4225,-10.0539,-0.16,2.92,0.14,Caminando
1999-01-15 09:34:50.941800,-0.3076,0.4213,-10.0527,-0.24,3.05,0.45,Caminando
1999-01-15 09:34:51.011000,-0.289,0.447,-10.0485,-0.26,3.26,0.61,Caminando
1999-01-15 09:34:51.080200,-0.2603,0.4231,-10.0539,0.21,2.75,0.9,Caminando
1999-01-15 09:34:51.149400,-0.319,0.4081,-10.0467,0.74,2.34,1.37,Caminando
1999-01-15 09:34:51.218600,-0.3106,0.468,-10.0461,0.83,2.58,1.65,Caminando
1999-01-15 09:34:51.287800,-0.219,0.4763,-10.0814,0.43,3.05,1.58,Caminando
1999-01-15 09:34:51.357000,-0.2675,0.4721,-10.0311,0.31,3.1,1.23,Caminando
1999-01-15 09:34:51.426300,-0.2621,0.4321,-10.0294,0.37,3.04,1.44,Caminando
1999-01-15 09:34:51.495500,-0.2645,0.4237,-10.0419,0.84,3.12,1.51,Caminando
1999-01-15 09:34:51.564700,-0.2447,0.4309,-10.0311,1.69,2.24,1.93,Caminando
1999-01-15 09:34:51.633900,-0.2447,0.389,-10.0617,1.86,1.86,2.71,Caminando
1999-01-15 09:34:51.703100,-0.2819,0.3788,-10.0587,1.4,2.42,2.6,Caminando
1999-01-15 09:34:51.772300,-0.2603,0.3926,-10.0533,0.21,4.42,1.67,Caminando
1999-01-15 09:34:51.841500,-0.0215,0.4883,-10.0844,-0.18,5.3,1.86,Caminando
1999-01-15 09:34:51.910700,-0.2178,0.3902,-10.1221,-0.3,4.76,2.07,Caminando
1999-01-15 09:34:51.979900,-0.1095,0.4913,-10.0988,0.04,3.57,1.68,Caminando
1999-01-15 09:34:52.049200,-0.1245,0.4572,-10.0844,0.17,3.61,2.15,Caminando
1999-01-15 09:34:52.118400,-0.0084,0.6277,-10.0533,0.25,4.5,2.41,Caminando
1999-01-15 09:34:52.187600,-0.1083,0.4578,-10.0228,0.29,4.56,2.0,Caminando
1999-01-15 09:34:52.256800,-0.0383,0.5266,-10.0856,0.37,4.53,2.22,Caminando
1999-01-15 09:34:52.326000,0.0084,0.5194,-10.0533,0.04,5.1,2.24,Caminando
1999-01-15 09:34:52.395200,-0.0072,0.4632,-10.0736,0.77,4.1,2.27,Caminando
1999-01-15 09:34:52.464400,0.067,0.6074,-10.0718,1.8,0.8,3.05,Caminando
1999-01-15 09:34:52.533600,0.0072,0.4931,-10.0407,2.26,-0.44,2.7,Caminando
1999-01-15 09:34:52.602900,-0.0856,0.3746,-10.0539,2.41,-0.26,2.2,Caminando
1999-01-15 09:34:52.672100,-0.0772,0.4297,-10.0503,1.96,0.36,2.49,Caminando
1999-01-15 09:34:52.741300,-0.0658,0.462,-10.0204,2.01,0.74,1.64,Caminando
1999-01-15 09:34:52.810500,-0.134,0.3573,-10.0533,1.94,1.6,1.62,Caminando
1999-01-15 09:34:52.879700,-0.1317,0.307,-10.0581,1.54,2.25,1.56,Caminando
1999-01-15 09:34:52.948900,-0.1059,0.3543,-10.0545,1.54,2.77,2.05,Caminando
1999-01-15 09:34:53.018100,-0.0928,0.3674,-10.0401,1.73,3.24,2.15,Caminando
1999-01-15 09:34:53.087300,-0.0778,0.3291,-10.0521,2.29,3.32,2.03,Caminando
1999-01-15 09:34:53.156500,-0.0826,0.2675,-10.073,2.08,3.84,2.23,Caminando
1999-01-15 09:34:53.225800,-0.0449,0.298,-10.0569,2.21,3.27,3.51,Caminando
1999-01-15 09:34:53.295000,-0.0359,0.2442,-10.0288,2.65,2.81,4.63,Caminando
1999-01-15 09:34:53.364200,-0.0048,0.2268,-10.0688,2.36,3.02,4.77,Caminando
1999-01-15 09:34:53.433400,0.0168,0.2657,-10.0509,2.63,3.09,4.44,Caminando
1999-01-15 09:34:53.502600,-0.0078,0.2047,-10.0647,2.73,2.93,3.84,Caminando
1999-01-15 09:34:53.571800,0.0048,0.0748,-10.0802,2.27,2.95,4.68,Caminando
1999-01-15 09:34:53.641000,0.0503,0.094,-10.0844,2.13,2.64,4.76,Caminando
1999-01-15 09:34:53.710200,0.0658,0.1328,-10.0766,1.43,2.42,3.97,Caminando
1999-01-15 09:34:53.779400,0.0461,0.1107,-10.0611,0.66,1.67,3.79,Caminando
1999-01-15 09:34:53.848700,0.0299,0.1047,-10.0742,0.11,1.3,3.18,Caminando
1999-01-15 09:34:53.917900,0.0868,0.1352,-10.0826,-0.18,0.78,2.66,Caminando
1999-01-15 09:34:53.987100,0.0551,0.1275,-10.0473,-1.16,-1.49,2.37,Caminando
1999-01-15 09:34:54.056300,-0.1849,0.1592,-10.0946,-0.98,-1.16,1.18,Caminando
1999-01-15 09:34:54.125500,-0.1711,0.2735,-10.0593,0.13,1.18,0.63,Caminando
1999-01-15 09:34:54.194700,-0.137,0.2681,-10.0659,0.99,3.12,1.27,Caminando
1999-01-15 09:34:54.263900,-0.0443,0.2076,-10.0539,1.46,4.05,2.3,Caminando
1999-01-15 09:34:54.333100,-0.018,0.146,-10.0647,1.49,3.55,2.71,Caminando
1999-01-15 09:34:54.402400,-0.0114,0.1556,-10.0533,0.93,2.69,2.6,Caminando
1999-01-15 09:34:54.471600,-0.0479,0.1664,-10.0814,0.95,2.15,2.07,Caminando
1999-01-15 09:34:54.540800,-0.0293,0.1879,-10.0557,0.88,2.07,1.55,Caminando
1999-01-15 09:34:54.610000,0.0491,0.1526,-10.0623,0.43,1.34,1.6,Caminando
1999-01-15 09:34:54.679200,0.0024,0.1406,-10.0844,-0.41,0.25,0.0,Caminando
1999-01-15 09:34:54.748400,-0.1861,0.1903,-10.0856,-0.79,-1.12,-0.52,Caminando
1999-01-15 09:34:54.817600,-0.2531,0.3136,-10.0443,-0.07,0.65,-0.04,Caminando
1999-01-15 09:34:54.886800,-0.2525,0.3034,-10.0742,1.65,4.18,1.42,Caminando
1999-01-15 09:34:54.956000,-0.0245,0.1903,-10.0688,1.63,4.63,1.77,Caminando
1999-01-15 09:34:55.025300,0.0563,0.1191,-10.0473,1.14,2.96,1.22,Caminando
1999-01-15 09:34:55.094500,-0.0473,0.1185,-10.0467,-0.41,0.1,1.19,Caminando
1999-01-15 09:34:55.163700,-0.2412,0.2394,-10.0868,-0.68,0.01,1.02,Caminando
1999-01-15 09:34:55.232900,-0.2591,0.298,-10.0491,1.68,3.78,0.99,Caminando
1999-01-15 09:34:55.302100,-0.1586,0.2585,-10.073,2.98,6.43,1.69,Caminando
1999-01-15 09:34:55.371300,-0.1317,0.298,-10.0653,4.04,9.06,1.58,Caminando
1999-01-15 09:34:55.440500,0.015,0.1634,-10.0371,5.7,11.44,3.0,Caminando
1999-01-15 09:34:55.509700,0.3082,-0.1538,-10.085,7.67,14.36,4.37,Caminando
1999-01-15 09:34:55.579000,0.891,-0.4763,-9.933,0.91,2.16,3.47,Caminando
1999-01-15 09:34:55.648200,0.392,-0.067,-10.0485,-5.64,-8.58,1.02,Caminando
1999-01-15 09:34:55.717400,-0.219,0.2154,-10.0688,-7.14,-10.85,-0.48,Caminando
1999-01-15 09:34:55.786600,-0.4901,0.4237,-10.1454,-7.1,-10.98,1.24,Caminando
1999-01-15 09:34:55.855800,-0.3782,0.4297,-9.9516,-4.73,-6.3,0.63,Caminando
1999-01-15 09:34:55.925000,-0.4692,0.3405,-9.9863,-0.18,1.93,1.25,Caminando
1999-01-15 09:34:55.994200,-0.3878,0.3076,-10.1802,1.25,3.15,2.91,Caminando
1999-01-15 09:34:56.063400,-0.1346,0.1185,-10.0311,2.7,5.48,2.63,Caminando
1999-01-15 09:34:56.132600,-0.1053,0.1777,-10.0353,1.68,3.49,2.27,Caminando
1999-01-15 09:34:56.201900,-0.1526,0.2567,-10.0581,0.17,0.89,1.85,Caminando
1999-01-15 09:34:56.271100,-0.2352,0.3136,-9.9779,-0.54,0.28,0.85,Caminando
1999-01-15 09:34:56.340300,-0.4057,0.3142,-10.0539,-0.61,2.02,-0.9,Caminando
1999-01-15 09:34:56.409500,-0.2196,0.4398,-10.0748,-1.44,1.16,-0.88,Caminando
1999-01-15 09:34:56.478700,-0.3794,0.3477,-10.0539,-0.65,1.35,-0.07,Caminando
1999-01-15 09:34:56.547900,-0.3423,0.2298,-10.0724,0.94,3.43,1.28,Caminando
1999-01-15 09:34:56.617100,-0.2112,0.3064,-10.07,1.26,3.2,1.54,Caminando
1999-01-15 09:34:56.686300,-0.225,0.2525,-10.0688,0.53,3.22,0.88,Caminando
1999-01-15 09:34:56.755500,-0.2094,0.2495,-10.0132,-0.28,2.14,0.25,Caminando
1999-01-15 09:34:56.824800,-0.3136,0.3405,-10.0365,-1.28,1.88,-1.41,Caminando
1999-01-15 09:34:56.894000,-0.3148,0.3764,-10.021,-2.3,2.45,-3.4,Caminando
1999-01-15 09:34:56.963200,-0.2914,0.4811,-10.0868,-1.49,3.17,-2.38,Caminando
1999-01-15 09:34:57.032400,-0.2358,0.3207,-10.0647,-0.72,3.42,0.0,Caminando
1999-01-15 09:34:57.101600,-0.1867,0.3866,-10.0581,-0.2,2.49,0.76,Caminando
1999-01-15 09:34:57.170800,-0.2017,0.447,-10.0282,-0.09,2.35,1.5,Caminando
1999-01-15 09:34:57.240000,-0.2088,0.4261,-10.0048,-0.1,2.77,2.03,Caminando
1999-01-15 09:34:57.309200,-0.1813,0.4835,-10.0491,0.32,3.4,2.36,Caminando
1999-01-15 09:34:57.378500,-0.1717,0.4327,-10.0587,0.0,2.72,2.67,Caminando
1999-01-15 09:34:57.447700,-0.1729,0.4709,-10.0653,0.02,2.83,2.55,Caminando
1999-01-15 09:34:57.518400,-0.1975,0.4769,-10.0467,-0.35,3.05,2.81,Caminando
1999-01-15 09:34:57.587500,-0.2076,0.4656,-10.0976,-0.52,3.61,3.04,Caminando
1999-01-15 09:34:57.656700,-0.1741,0.4213,-10.0479,-0.45,4.44,3.66,Caminando
1999-01-15 09:34:57.725900,-0.1119,0.4392,-10.0527,-0.64,4.27,4.03,Caminando
1999-01-15 09:34:57.795000,-0.1167,0.5128,-10.0503,-0.91,4.18,4.38,Caminando
1999-01-15 09:34:57.864200,-0.0969,0.5302,-10.0413,-1.31,4.43,4.57,Caminando
1999-01-15 09:34:57.933300,-0.0203,0.5727,-10.0647,-1.22,4.86,4.02,Caminando
1999-01-15 09:34:58.002500,-0.0078,0.5924,-10.0503,-1.17,4.47,2.83,Caminando
1999-01-15 09:34:58.071700,-0.0203,0.5966,-10.0335,-0.94,3.84,1.98,Caminando
1999-01-15 09:34:58.140800,0.0449,0.666,-10.0282,-0.71,3.82,1.42,Caminando
1999-01-15 09:34:58.210000,0.0497,0.6672,-10.0455,-0.97,3.62,0.99,Caminando
1999-01-15 09:34:58.279100,0.0772,0.6583,-10.0234,-0.53,3.01,1.19,Caminando
1999-01-15 09:34:58.348300,0.1346,0.6571,-10.0467,0.32,2.28,0.64,Caminando
1999-01-15 09:34:58.417500,0.0874,0.6571,-10.003,0.86,1.78,-0.3,Caminando
1999-01-15 09:34:58.486600,0.0221,0.6648,-10.0276,1.93,0.05,-0.38,Caminando
1999-01-15 09:34:58.555800,-0.082,0.587,-10.0347,1.57,0.55,0.46,Caminando
1999-01-15 09:34:58.624900,-0.0975,0.587,-10.0503,-0.01,2.52,0.55,Caminando
1999-01-15 09:34:58.694100,0.0527,0.6511,-10.0509,-0.13,2.76,0.88,Caminando
1999-01-15 09:34:58.763300,0.1203,0.6313,-10.03,1.89,0.96,1.17,Caminando
1999-01-15 09:34:58.832400,-0.0455,0.6002,-10.0413,3.47,-1.16,0.46,Caminando
1999-01-15 09:34:58.901600,-0.0467,0.6032,-10.0162,4.09,-1.96,-0.25,Caminando
1999-01-15 09:34:58.970700,-0.0162,0.5799,-10.0545,6.1,-4.22,-1.38,Caminando
1999-01-15 09:34:59.039900,-0.1101,0.5194,-10.0138,8.84,-6.96,-2.37,Caminando
1999-01-15 09:34:59.109100,-0.3644,0.2807,-10.0305,11.18,-9.82,-2.26,Caminando
1999-01-15 09:34:59.178200,-0.8815,-0.1227,-10.1203,8.62,-5.98,-3.75,Caminando
1999-01-15 09:34:59.247400,-0.8306,-0.1634,-10.0569,-0.95,4.79,-6.4,Caminando
1999-01-15 09:34:59.316500,-0.4021,0.1688,-10.0569,-3.7,7.99,-4.62,Caminando
1999-01-15 09:34:59.385700,-0.3513,0.3243,-10.0353,-2.97,6.85,-1.85,Caminando
1999-01-15 09:34:59.454900,-0.4189,0.2621,-10.0096,-1.06,4.17,-0.15,Caminando
1999-01-15 09:34:59.524000,-0.4626,0.2711,-10.0401,-1.73,4.87,-0.32,Caminando
1999-01-15 09:34:59.593200,-0.2824,0.3902,-10.027,-1.08,4.59,-0.99,Caminando
1999-01-15 09:34:59.662300,-0.2986,0.3668,-10.0204,-0.77,3.7,-0.81,Caminando
1999-01-15 09:34:59.731500,-0.2783,0.3094,-10.0425,-0.32,3.28,-0.28,Caminando
1999-01-15 09:34:59.800700,-0.2765,0.2968,-10.0617,-0.06,2.89,0.26,Caminando
1999-01-15 09:34:59.869800,-0.2711,0.3118,-10.0335,-0.31,2.82,-0.01,Caminando
1999-01-15 09:34:59.939000,-0.286,0.3477,-10.0479,-0.43,3.47,0.09,Caminando
1999-01-15 09:35:00.008200,-0.2872,0.386,-10.0431,-0.87,3.08,1.92,Caminando
1999-01-15 09:35:00.077300,-0.2268,0.4566,-10.0198,-1.31,2.79,3.33,Caminando
1999-01-15 09:35:00.146500,-0.2244,0.4123,-10.0473,-1.28,2.78,3.88,Caminando
1999-01-15 09:35:00.215600,-0.1981,0.2944,-10.094,-1.17,3.23,3.26,Caminando
1999-01-15 09:35:00.284800,-0.2017,0.289,-10.0838,-0.49,3.01,2.49,Caminando
1999-01-15 09:35:00.354000,-0.2106,0.4201,-10.0641,0.0,3.01,2.08,Caminando
1999-01-15 09:35:00.423100,-0.1855,0.514,-10.0377,-0.12,3.91,2.11,Caminando
1999-01-15 09:35:00.492300,-0.1933,0.4829,-10.0419,0.23,4.51,2.73,Caminando
1999-01-15 09:35:00.561400,-0.1322,0.4099,-10.0479,0.86,4.92,2.95,Caminando
1999-01-15 09:35:00.630600,-0.0676,0.4081,-10.0796,1.49,5.1,3.31,Caminando
1999-01-15 09:35:00.699800,-0.0371,0.4488,-10.0623,1.38,5.2,2.84,Caminando
1999-01-15 09:35:00.768900,-0.0084,0.5086,-10.0533,1.24,4.46,2.38,Caminando
1999-01-15 09:35:00.838100,0.0006,0.5224,-10.0377,1.09,3.7,2.22,Caminando
1999-01-15 09:35:00.907200,0.018,0.45,-10.0557,0.83,2.76,2.44,Caminando
1999-01-15 09:35:00.976400,0.0162,0.3914,-10.0688,0.57,2.23,2.54,Caminando
1999-01-15 09:35:01.045600,0.0006,0.3955,-10.0694,0.29,1.9,2.0,Caminando
1999-01-15 09:35:01.114700,0.0245,0.4327,-10.0497,0.21,1.52,1.44,Caminando
1999-01-15 09:35:01.183900,-0.0006,0.4458,-10.0395,0.08,0.99,0.91,Caminando
1999-01-15 09:35:01.253000,-0.0359,0.447,-10.0629,-0.18,0.79,0.43,Caminando
1999-01-15 09:35:01.322200,-0.0814,0.4626,-10.0437,-0.18,1.27,0.38,Caminando
1999-01-15 09:35:01.391400,-0.0999,0.5176,-10.0449,0.23,2.32,0.93,Caminando
1999-01-15 09:35:01.460500,-0.0191,0.5009,-10.0551,0.3,2.58,1.61,Caminando
1999-01-15 09:35:01.529700,0.0485,0.4787,-10.0647,-0.3,1.28,0.87,Caminando
1999-01-15 09:35:01.598800,-0.1113,0.5487,-10.0569,-0.8,0.35,-0.41,Caminando
1999-01-15 09:35:01.668000,-0.1777,0.5619,-10.0305,-0.24,0.88,0.42,Caminando
1999-01-15 09:35:01.737200,-0.1101,0.5051,-10.0282,-0.35,0.86,0.74,Caminando
1999-01-15 09:35:01.806300,-0.0975,0.4877,-10.0593,0.2,1.33,0.32,Caminando
1999-01-15 09:35:01.875500,-0.1119,0.5523,-10.0461,-0.7,0.5,0.52,Caminando
1999-01-15 09:35:01.944600,-0.1801,0.5864,-10.0473,-0.4,0.6,0.63,Caminando
1999-01-15 09:35:02.013800,-0.2501,0.6074,-10.0395,0.83,1.98,0.26,Caminando
1999-01-15 09:35:02.083000,-0.1735,0.6068,-10.0282,0.57,2.13,0.57,Caminando
1999-01-15 09:35:02.152100,-0.1352,0.4949,-10.0419,1.03,2.51,1.27,Caminando
1999-01-15 09:35:02.221300,-0.1837,0.4709,-10.0587,1.22,2.07,0.36,Caminando
1999-01-15 09:35:02.290400,-0.2597,0.5715,-10.0425,2.07,3.78,0.19,Caminando
1999-01-15 09:35:02.359600,-0.1903,0.6062,-10.0353,3.33,5.6,1.25,Caminando
1999-01-15 09:35:02.428800,-0.1358,0.4931,-10.0449,5.07,7.81,1.88,Caminando
1999-01-15 09:35:02.497900,0.0227,0.3327,-10.0353,6.05,9.11,1.91,Caminando
1999-01-15 09:35:02.567100,0.1394,0.2747,-10.0521,5.02,8.16,2.35,Caminando
1999-01-15 09:35:02.636200,0.2609,0.1909,-10.0551,2.76,5.08,3.57,Caminando
1999-01-15 09:35:02.705400,0.1801,0.1909,-10.0784,2.35,4.34,3.84,Caminando
1999-01-15 09:35:02.774600,0.1275,0.2795,-10.079,2.41,4.41,3.67,Caminando
1999-01-15 09:35:02.843700,0.0592,0.3058,-10.0467,4.78,7.52,3.07,Caminando
1999-01-15 09:35:02.912900,0.1957,0.2065,-10.0659,8.09,12.19,3.16,Caminando
1999-01-15 09:35:02.982000,0.6559,-0.0886,-10.0294,6.95,10.96,4.83,Caminando
1999-01-15 09:35:03.051200,0.9042,-0.2513,-10.0347,1.43,3.71,4.52,Caminando
1999-01-15 09:35:03.120400,0.6714,-0.1598,-10.018,-3.11,-1.98,3.88,Caminando
1999-01-15 09:35:03.189500,0.3567,0.067,-10.0605,-5.36,-4.17,4.03,Caminando
1999-01-15 09:35:03.258700,0.2525,0.2896,-10.0892,-5.18,-4.13,4.13,Caminando
1999-01-15 09:35:03.327900,0.3022,0.3196,-9.9827,-5.76,-5.74,3.47,Caminando
1999-01-15 09:35:03.397000,-0.0461,0.4057,-10.0706,-3.26,-3.23,3.72,Caminando
1999-01-15 09:35:03.466200,0.0533,0.3124,-10.0688,-1.35,-1.58,3.51,Caminando
1999-01-15 09:35:03.535300,0.1101,0.2711,-10.0623,-0.38,-1.35,3.1,Caminando
1999-01-15 09:35:03.604500,0.0604,0.2453,-10.0671,0.34,-1.22,2.51,Caminando
1999-01-15 09:35:03.673700,-0.0096,0.3596,-10.0641,0.7,-0.96,2.22,Caminando
1999-01-15 09:35:03.742800,-0.0521,0.4452,-10.0754,0.29,-1.21,2.3,Caminando
1999-01-15 09:35:03.812000,-0.1215,0.4608,-10.0509,0.01,-0.77,2.16,Caminando
1999-01-15 09:35:03.881100,-0.1508,0.3764,-10.0611,-0.17,-0.33,2.63,Caminando
1999-01-15 09:35:03.950300,-0.1508,0.295,-10.0659,-0.15,0.55,2.52,Caminando
1999-01-15 09:35:04.019500,-0.152,0.2938,-10.0754,-0.07,1.24,2.55,Caminando
1999-01-15 09:35:04.088600,-0.1526,0.359,-10.0587,-0.32,1.94,2.77,Caminando
1999-01-15 09:35:04.157800,-0.1729,0.4165,-10.0653,-0.71,2.27,2.84,Caminando
1999-01-15 09:35:04.226900,-0.1586,0.4297,-10.0635,-0.53,2.67,3.3,Caminando
1999-01-15 09:35:04.296100,-0.1143,0.3896,-10.0461,-0.56,2.56,3.15,Caminando
1999-01-15 09:35:04.365300,-0.0814,0.4141,-10.0449,-0.25,2.4,2.83,Caminando
1999-01-15 09:35:04.434400,-0.1197,0.4201,-10.0467,0.15,1.91,2.74,Caminando
1999-01-15 09:35:04.503600,-0.1652,0.4135,-10.0533,0.25,1.74,2.94,Caminando
1999-01-15 09:35:04.572700,-0.1508,0.4279,-10.0491,0.52,2.02,2.71,Caminando
1999-01-15 09:35:04.641900,-0.1299,0.4315,-10.0437,0.75,2.35,2.27,Caminando
1999-01-15 09:35:04.711100,-0.1197,0.4255,-10.0509,1.02,2.53,2.0,Caminando
1999-01-15 09:35:04.780200,-0.1328,0.4267,-10.0437,0.9,2.54,1.77,Caminando
1999-01-15 09:35:04.849400,-0.1352,0.4446,-10.0521,0.91,2.28,1.61,Caminando
1999-01-15 09:35:04.918500,-0.1275,0.4255,-10.0682,1.19,2.28,1.32,Caminando
1999-01-15 09:35:04.987700,-0.1317,0.4165,-10.0647,1.22,2.24,1.78,Caminando
1999-01-15 09:35:05.056900,-0.1352,0.4177,-10.0611,0.99,2.08,1.74,Caminando
1999-01-15 09:35:05.126000,-0.1113,0.4021,-10.073,1.14,1.71,1.35,Caminando
1999-01-15 09:35:05.195200,-0.1502,0.3836,-10.0557,1.68,1.39,1.28,Caminando
1999-01-15 09:35:05.264300,-0.149,0.38,-10.0593,1.24,1.5,1.48,Caminando
1999-01-15 09:35:05.333500,-0.137,0.3824,-10.0623,1.18,1.91,1.61,Caminando
1999-01-15 09:35:05.402700,-0.1502,0.3758,-10.0497,1.16,1.72,1.84,Caminando
1999-01-15 09:35:05.471800,-0.1538,0.3531,-10.0641,1.09,2.04,1.72,Caminando
1999-01-15 09:35:05.541000,-0.1538,0.362,-10.0682,0.81,2.2,1.91,Caminando
1999-01-15 09:35:05.610100,-0.1448,0.3758,-10.0665,1.18,1.97,1.93,Caminando
1999-01-15 09:35:05.679300,-0.1472,0.3531,-10.0647,1.21,1.93,1.84,Caminando
1999-01-15 09:35:05.748500,-0.152,0.3327,-10.0659,1.15,1.93,1.75,Caminando
1999-01-15 09:35:05.817600,-0.1628,0.3231,-10.0563,1.08,1.96,1.71,Caminando
1999-01-15 09:35:05.886800,-0.1801,0.3166,-10.0515,1.09,2.09,1.69,Caminando
1999-01-15 09:35:05.955900,-0.1604,0.3124,-10.0676,1.0,2.22,1.93,Caminando
1999-01-15 09:35:06.025100,-0.1556,0.3178,-10.0635,0.88,2.18,2.19,Caminando
1999-01-15 09:35:06.094300,-0.1735,0.3184,-10.0599,0.93,2.29,1.9,Caminando
1999-01-15 09:35:06.163400,-0.1682,0.3118,-10.0659,0.66,2.49,1.91,Caminando
1999-01-15 09:35:06.232600,-0.1562,0.3184,-10.0605,0.64,2.52,1.93,Caminando
1999-01-15 09:35:06.301700,-0.1466,0.3136,-10.0718,0.68,2.15,2.07,Caminando
1999-01-15 09:35:06.370900,-0.1562,0.3261,-10.0521,1.12,2.02,1.83,Caminando
1999-01-15 09:35:06.440100,-0.1532,0.3064,-10.0497,1.3,2.0,1.78,Caminando
1999-01-15 09:35:06.509200,-0.1436,0.2932,-10.0401,1.03,1.78,1.78,Caminando
1999-01-15 09:35:06.578400,-0.1957,0.283,-10.073,1.21,1.37,1.93,Caminando
1999-01-15 09:35:06.647600,-0.1849,0.2986,-10.07,1.65,1.15,1.73,Caminando
1999-01-15 09:35:06.716700,-0.1963,0.2777,-10.0665,1.41,1.63,1.78,Caminando
1999-01-15 09:35:06.785900,-0.2142,0.2513,-10.0581,0.89,1.98,2.09,Caminando
1999-01-15 09:35:06.855000,-0.1717,0.2681,-10.0581,0.88,1.98,2.44,Caminando
1999-01-15 09:35:06.924200,-0.2059,0.2561,-10.0874,1.09,1.38,2.18,Caminando
1999-01-15 09:35:06.993400,-0.2501,0.2561,-10.0856,1.3,1.28,1.93,Caminando
1999-01-15 09:35:07.062500,-0.2238,0.2388,-10.0688,1.24,1.3,1.7,Caminando
1999-01-15 09:35:07.131700,-0.2322,0.3028,-10.0653,0.98,1.66,1.82,Caminando
1999-01-15 09:35:07.200800,-0.2035,0.3088,-10.0479,0.49,1.71,1.67,Caminando
1999-01-15 09:35:07.270000,-0.2376,0.2681,-10.0581,1.13,0.96,1.55,Caminando
1999-01-15 09:35:07.339200,-0.2675,0.2723,-10.0641,1.62,0.46,1.69,Caminando
1999-01-15 09:35:07.408300,-0.2854,0.213,-10.0551,1.58,0.04,1.91,Caminando
1999-01-15 09:35:07.477500,-0.368,0.2076,-10.0958,1.77,0.06,0.91,Caminando
1999-01-15 09:35:07.546600,-0.3764,0.1999,-10.0665,1.36,0.74,0.8,Caminando
1999-01-15 09:35:07.615800,-0.3567,0.2124,-10.0389,1.32,0.72,2.28,Caminando
1999-01-15 09:35:07.685000,-0.3058,0.2334,-10.0563,1.96,-0.32,2.7,Caminando
1999-01-15 09:35:07.754100,-0.4285,0.1191,-10.0617,3.06,-1.23,1.61,Caminando
1999-01-15 09:35:07.823300,-0.4871,-0.0048,-10.0551,2.55,-0.48,0.12,Caminando
1999-01-15 09:35:07.892400,-0.3884,0.1131,-10.021,3.96,-2.24,-0.91,Caminando
1999-01-15 09:35:07.961600,-0.4548,0.1676,-10.0168,4.94,-3.68,-0.34,Caminando
