dateTime_UTC,ax,ay,az,gx,gy,gz,Actividades
1999-01-15 09:31:36.172500,-3.0962,-5.1619,-9.1826,-141.98,36.08,-112.51,
1999-01-15 09:31:36.241700,-2.9837,-5.6478,-7.3263,-213.95,-31.09,-219.42,
1999-01-15 09:31:36.310900,0.1867,-4.1254,-12.2889,-15.06,33.29,-74.47,
1999-01-15 09:31:36.380000,2.3984,-0.4548,-8.1366,41.72,55.97,52.57,
1999-01-15 09:31:36.449200,-0.891,-4.5174,-9.5099,-12.06,108.79,165.97,
1999-01-15 09:31:36.518400,2.7545,-3.7682,-11.1149,-73.72,26.85,70.88,
1999-01-15 09:31:36.587600,0.5164,-5.2445,-8.5926,31.59,4.53,29.65,
1999-01-15 09:31:36.656800,-1.1717,-3.6988,-7.8152,65.21,-43.65,11.35,
1999-01-15 09:31:36.725900,-1.1813,-1.803,-10.0772,-30.14,11.76,-46.59,
1999-01-15 09:31:36.795100,-0.9048,-2.4236,-10.3651,29.93,2.74,4.88,
1999-01-15 09:31:36.864300,-0.7564,-3.5701,-9.4872,-49.82,4.39,26.68,
1999-01-15 09:31:36.933500,-1.1986,-0.8677,-11.3716,-29.66,5.68,23.98,
1999-01-15 09:31:37.002700,-0.7396,-3.9956,-10.3447,164.51,-56.09,-34.89,
1999-01-15 09:31:37.071800,-2.0316,-2.2602,-10.0904,-38.04,7.76,-12.78,
1999-01-15 09:31:37.141000,-0.9216,-4.3666,-9.9863,4.76,-48.72,39.71,
1999-01-15 09:31:37.210200,-1.7815,-3.5426,-11.0472,-9.13,17.49,30.59,
1999-01-15 09:31:37.279400,-0.9251,-3.0872,-9.9557,29.28,64.34,32.54,
1999-01-15 09:31:37.348600,-2.1016,-4.7723,-6.8847,0.24,-1.16,19.92,
1999-01-15 09:31:37.417700,-1.3093,-3.4887,-8.2359,-50.1,5.72,14.22,
1999-01-15 09:31:37.486900,2.0819,-2.0077,-10.1586,0.07,-23.78,-19.36,
1999-01-15 09:31:37.556100,-5.6274,1.7264,-12.1519,35.14,22.36,-149.72,
1999-01-15 09:31:37.625300,-0.2292,-5.8913,-7.692,73.98,-6.56,-70.46,
1999-01-15 09:31:37.694500,1.0664,-8.1725,-5.3564,128.01,27.78,39.49,
1999-01-15 09:31:37.763700,-1.5475,-6.0134,-7.2832,-58.91,22.65,13.98,
1999-01-15 09:31:37.832800,-0.3495,-5.1715,-10.9479,-91.79,111.49,44.8,
1999-01-15 09:31:37.902000,0.1394,-1.3333,-9.419,-87.32,101.31,1.41,
1999-01-15 09:31:37.971200,0.9993,-3.2865,-9.6512,-7.36,110.66,49.27,
1999-01-15 09:31:38.040400,4.816,-2.8562,-11.7893,48.29,71.72,29.22,
1999-01-15 09:31:38.109600,0.7791,-1.6241,-7.7207,42.37,-44.4,32.47,
1999-01-15 09:31:38.178700,-0.3273,-2.9352,-6.187,21.53,-23.48,0.0,
1999-01-15 09:31:38.247900,0.4081,-1.8634,-11.0742,-188.98,141.03,-3.37,
1999-01-15 09:31:38.317100,4.4354,-5.3366,-13.5223,-57.62,241.62,129.77,
1999-01-15 09:31:38.386300,8.5896,-0.0467,-13.1967,-21.54,101.76,116.94,
1999-01-15 09:31:38.455500,12.9897,3.1524,-8.9941,-87.53,95.56,180.45,
1999-01-15 09:31:38.524600,3.6784,-1.5307,-9.9958,-183.16,44.27,245.64,
1999-01-15 09:31:38.593800,2.6288,-1.1112,-7.1414,-162.31,64.17,170.76,
1999-01-15 09:31:38.663000,6.8739,0.1987,-9.1802,-180.99,29.23,91.09,
1999-01-15 09:31:38.732200,6.3743,-0.5924,-8.4406,-115.82,23.9,52.8,
1999-01-15 09:31:38.801400,6.5879,-0.2388,-6.9691,-88.72,-10.74,26.8,
1999-01-15 09:31:38.870500,7.2725,1.1388,-6.2259,-78.97,-25.91,-0.16,
1999-01-15 09:31:38.939700,6.5903,3.1889,-7.087,-48.97,-18.24,-13.2,
1999-01-15 09:31:39.008900,7.072,3.2123,-6.1086,-37.52,-12.92,-21.79,
1999-01-15 09:31:39.078100,7.5669,2.575,-7.6369,-28.6,-7.12,-11.76,
1999-01-15 09:31:39.147300,6.8524,2.4768,-7.3868,5.89,9.88,22.32,
1999-01-15 09:31:39.216500,6.0092,2.5851,-6.1576,17.26,-0.76,21.3,
1999-01-15 09:31:39.285600,5.5514,2.113,-7.1097,3.37,-2.35,4.52,
1999-01-15 09:31:39.354800,6.5131,1.6618,-7.844,-2.53,-5.89,-8.72,
1999-01-15 09:31:39.424000,6.61,1.5732,-7.0882,-2.49,-8.57,-12.36,
1999-01-15 09:31:39.493200,6.382,1.6265,-7.0433,-10.4,-12.07,-4.16,
1999-01-15 09:31:39.562400,6.5185,2.4092,-7.2276,-15.6,-8.63,5.72,
1999-01-15 09:31:39.631500,6.6274,2.7431,-7.6734,-4.94,-4.66,12.94,
1999-01-15 09:31:39.700700,5.6759,2.5953,-7.2976,2.92,-3.56,11.58,
1999-01-15 09:31:39.769900,5.8327,2.1483,-7.0553,2.92,0.37,7.19,
1999-01-15 09:31:39.839100,6.7525,2.2704,-7.1336,-1.89,3.45,2.61,
1999-01-15 09:31:39.908300,6.4377,2.399,-7.464,-0.53,2.48,3.29,
1999-01-15 09:31:39.977400,6.1487,1.8485,-7.6375,3.16,4.08,7.03,
1999-01-15 09:31:40.046600,6.4431,1.7444,-6.8733,4.33,7.74,7.13,
1999-01-15 09:31:40.115800,6.5699,1.9119,-7.1384,-2.02,7.87,3.99,
1999-01-15 09:31:40.185000,6.7411,1.9933,-7.3036,-3.3,5.49,0.75,
1999-01-15 09:31:40.254200,6.7249,1.5912,-7.6573,-1.46,1.73,-0.52,
1999-01-15 09:31:40.323300,6.534,1.8497,-6.8512,0.71,5.46,6.71,
1999-01-15 09:31:40.392500,6.5628,2.1884,-7.0361,-2.29,9.21,6.2,
1999-01-15 09:31:40.461700,6.0493,2.3146,-7.136,-8.22,11.37,5.35,
1999-01-15 09:31:40.530900,7.0612,1.8856,-7.5657,-7.01,7.48,-1.85,
1999-01-15 09:31:40.600100,6.9499,1.5846,-7.2444,-0.25,2.35,2.89,
1999-01-15 09:31:40.669300,6.5753,2.0819,-6.4562,-1.01,5.92,10.47,
1999-01-15 09:31:40.738400,6.7309,2.3494,-7.0858,-6.22,5.22,5.39,
1999-01-15 09:31:40.807600,6.8578,2.0543,-7.1749,-3.19,3.5,2.62,
1999-01-15 09:31:40.876800,6.7112,1.8024,-6.8745,0.38,2.59,4.25,
1999-01-15 09:31:40.946000,6.929,2.0047,-6.9703,-3.41,3.02,5.88,
1999-01-15 09:31:41.015200,7.0439,1.9371,-7.09,-0.46,0.72,5.99,
1999-01-15 09:31:41.084300,6.8937,1.6965,-6.7345,1.14,-0.77,6.48,
1999-01-15 09:31:41.153500,6.6884,1.6995,-7.0535,-3.1,0.53,8.92,
1999-01-15 09:31:41.222700,6.8548,2.1716,-7.2102,-3.45,1.27,9.76,
1999-01-15 09:31:41.291900,7.1163,1.8407,-7.8535,-1.86,-4.65,1.86,
1999-01-15 09:31:41.361100,7.8314,1.8862,-8.1091,5.11,-10.71,9.39,
1999-01-15 09:31:41.430200,7.8398,1.7827,-8.5734,41.72,-11.49,31.08,
1999-01-15 09:31:41.499400,7.3144,1.2447,-8.4077,100.0,-5.76,74.71,
1999-01-15 09:31:41.568600,6.0433,-0.1628,-6.7261,148.51,-15.86,101.03,
1999-01-15 09:31:41.637800,4.0195,-2.5211,-4.7837,156.98,-10.04,107.35,
1999-01-15 09:31:41.707000,5.1762,-5.436,-5.1206,82.07,-27.76,42.87,
1999-01-15 09:31:41.776100,4.0638,-7.8751,-5.2738,43.9,-20.87,17.57,
1999-01-15 09:31:41.845300,5.9506,-8.6069,-6.5442,-1.41,-27.34,-7.92,
1999-01-15 09:31:41.914500,4.4528,-8.4178,-7.6417,14.64,-48.23,-38.28,
1999-01-15 09:31:41.983700,9.9516,-5.0189,-7.3102,75.03,-60.45,-38.62,
1999-01-15 09:31:42.052900,9.3113,-2.1411,-5.1176,177.14,63.77,68.36,
1999-01-15 09:31:42.122100,1.727,-6.865,-1.3817,152.99,115.95,151.51,
1999-01-15 09:31:42.191200,1.3745,-8.4232,-2.785,54.71,78.26,134.9,
1999-01-15 09:31:42.260400,-1.8832,-9.3603,-3.1339,-34.19,16.53,58.51,
1999-01-15 09:31:42.329600,-2.0508,-8.0253,-2.7856,-78.86,-96.3,-51.21,
1999-01-15 09:31:42.398800,-1.4685,-5.7687,-4.9692,-193.42,-227.32,-197.97,
1999-01-15 09:31:42.468000,6.1014,-1.508,-11.4159,-207.66,-268.63,-209.26,
1999-01-15 09:31:42.537100,2.3182,-6.1756,-5.9368,-119.25,-106.23,-99.95,
1999-01-15 09:31:42.606300,2.7503,-1.1669,-10.1915,-229.45,-79.41,22.55,
1999-01-15 09:31:42.675500,-3.5641,0.9401,-12.6288,-116.16,20.34,69.48,
1999-01-15 09:31:42.744700,-3.1488,1.8575,-11.3231,-64.17,15.01,-26.47,
1999-01-15 09:31:42.813900,0.6403,2.3344,-9.2257,-39.7,20.21,-56.66,
1999-01-15 09:31:42.883000,0.4518,1.4015,-8.6177,-51.0,31.97,-57.04,
1999-01-15 09:31:42.952200,0.447,1.8922,-12.5522,-85.35,8.53,-38.26,
1999-01-15 09:31:43.021400,-1.4505,2.0382,-12.1549,4.1,-12.92,-24.12,
1999-01-15 09:31:43.090600,-1.0622,2.6348,-8.7739,30.59,-29.2,-5.14,
1999-01-15 09:31:43.159800,-0.3854,3.232,-9.1054,8.57,-9.77,7.17,
1999-01-15 09:31:43.228900,-1.3327,2.1818,-9.0019,3.58,-1.37,0.82,
1999-01-15 09:31:43.298100,-1.8102,1.0269,-7.5783,33.15,15.72,7.33,
1999-01-15 09:31:43.367300,0.4763,4.4785,-10.8456,-76.4,-27.78,15.58,
1999-01-15 09:31:43.436500,-1.7737,2.9029,-11.967,-6.5,10.68,17.04,
1999-01-15 09:31:43.505700,-0.3836,3.1811,-8.1414,7.12,22.93,31.36,
1999-01-15 09:31:43.574800,-0.4171,2.7503,-9.3621,-9.64,17.26,27.45,
1999-01-15 09:31:43.644000,0.4374,3.5097,-10.3962,-6.23,15.75,27.91,
1999-01-15 09:31:43.713200,1.5684,3.5857,-9.5931,19.59,30.1,35.34,
1999-01-15 09:31:43.782400,-0.1059,2.0113,-9.6326,11.02,6.02,25.27,
1999-01-15 09:31:43.851600,1.3656,2.5271,-9.2939,8.09,-2.87,21.13,
1999-01-15 09:31:43.920800,-0.6798,2.2572,-9.3986,-2.15,-18.49,1.44,
1999-01-15 09:31:43.989900,-3.2721,3.098,-6.9332,-52.57,-84.38,-55.48,
1999-01-15 09:31:44.059100,-0.237,5.5724,-9.5303,-84.74,-41.88,-156.37,
1999-01-15 09:31:44.128300,-0.5787,4.8274,-6.6406,-94.78,-24.82,-64.79,
1999-01-15 09:31:44.197500,-0.1544,5.1846,-8.7625,-47.66,-5.93,-2.34,
1999-01-15 09:31:44.266700,-2.0442,5.9877,-7.8314,-25.66,-26.49,-33.79,
1999-01-15 09:31:44.335800,-4.582,6.3557,-6.6465,-35.31,-65.56,-41.7,
1999-01-15 09:31:44.405000,-4.308,6.035,-8.3795,-25.53,-72.39,-11.75,
1999-01-15 09:31:44.474200,-5.3432,5.8967,-7.3401,-24.39,-78.64,-29.15,
1999-01-15 09:31:44.543400,-5.8507,5.719,-8.7152,68.02,-115.09,-86.72,
1999-01-15 09:31:44.612600,-6.6286,2.475,-5.6388,92.44,-80.01,-54.18,
1999-01-15 09:31:44.681700,-7.1229,3.6114,-4.3726,48.12,-45.78,-9.91,
1999-01-15 09:31:44.750900,-7.0415,2.548,-4.9806,21.46,-13.12,5.28,
1999-01-15 09:31:44.820100,-7.9158,3.1111,-5.6173,0.14,-4.86,6.43,
1999-01-15 09:31:44.889300,-8.0175,3.0686,-4.8627,-5.65,-5.94,5.63,
1999-01-15 09:31:44.958500,-8.1533,3.1028,-4.9806,-5.69,6.86,-0.7,
1999-01-15 09:31:45.027600,-7.5777,3.098,-4.7729,-4.33,6.26,-3.77,
1999-01-15 09:31:45.096800,-7.6261,2.7778,-5.2768,-4.95,6.69,0.64,
1999-01-15 09:31:45.166000,-7.6429,2.5983,-6.1888,3.11,33.7,27.02,
1999-01-15 09:31:45.235200,-3.3349,6.4203,-3.3954,-73.37,164.67,73.58,
1999-01-15 09:31:45.304400,-7.2162,2.548,-11.5517,14.29,121.42,-11.71,
1999-01-15 09:31:45.373600,-1.1154,1.4906,-7.6471,93.33,82.64,29.18,
1999-01-15 09:31:45.442700,-3.9669,3.7921,-7.9906,24.46,27.04,59.1,
1999-01-15 09:31:45.511900,-7.3676,5.935,-7.9361,-17.03,10.45,20.97,
1999-01-15 09:31:45.581100,-2.9454,4.299,-8.3394,-9.95,42.95,14.65,
1999-01-15 09:31:45.650300,0.6588,4.7532,-9.4369,-0.51,89.19,116.17,
1999-01-15 09:31:45.719500,0.1741,3.7885,-9.8415,31.37,88.63,211.44,
1999-01-15 09:31:45.788600,0.4285,5.3462,-7.7404,-38.93,71.44,112.37,
1999-01-15 09:31:45.857800,2.6222,5.7908,-7.5226,-14.31,147.19,71.36,
1999-01-15 09:31:45.927000,2.9849,5.19,-7.5651,6.48,123.02,12.67,
1999-01-15 09:31:45.996200,4.1757,5.3761,-8.2934,-6.24,102.66,-35.81,
1999-01-15 09:31:46.065400,4.1835,5.5209,-7.4795,4.23,118.3,-84.29,
1999-01-15 09:31:46.134500,4.3564,7.0271,-7.1672,17.74,109.96,-140.68,
1999-01-15 09:31:46.203700,1.9801,6.8117,-7.2647,39.74,53.72,-178.34,
1999-01-15 09:31:46.272900,4.2756,7.4508,-7.7787,31.62,-36.56,-221.45,
1999-01-15 09:31:46.342100,-0.4775,4.071,-8.8672,63.46,-44.37,-198.77,
1999-01-15 09:31:46.411300,2.7802,4.6706,-7.2037,50.57,-17.75,-97.8,
1999-01-15 09:31:46.480400,-0.0263,6.3025,-7.154,27.04,-13.95,-9.14,
1999-01-15 09:31:46.549600,-1.4553,6.4521,-6.8817,25.57,-18.58,13.67,
1999-01-15 09:31:46.618800,-1.5026,6.4987,-6.9164,15.49,-8.02,27.68,
1999-01-15 09:31:46.688000,-1.5666,6.7662,-7.3473,1.36,-3.2,22.67,
1999-01-15 09:31:46.757200,-0.8641,5.9661,-7.8236,-9.08,-2.64,14.86,
1999-01-15 09:31:46.826400,-1.5864,5.637,-7.5579,2.93,1.88,12.22,
1999-01-15 09:31:46.895500,-0.8599,5.9392,-8.8672,8.12,-2.84,14.72,
1999-01-15 09:31:46.964700,-0.6977,5.9237,-7.0499,7.26,-4.37,13.27,
1999-01-15 09:31:47.033900,-0.7947,6.2169,-8.2862,1.46,-3.38,18.45,
1999-01-15 09:31:47.103100,-0.9359,5.9673,-7.7883,5.5,-8.3,13.1,
1999-01-15 09:31:47.172300,-0.7271,5.5161,-8.9516,12.92,-9.13,16.47,
1999-01-15 09:31:47.241400,-0.6134,5.1427,-8.942,15.38,-14.62,19.62,
1999-01-15 09:31:47.310600,-0.2759,5.3396,-8.1886,19.04,-14.69,28.15,
1999-01-15 09:31:47.379800,-0.3842,5.1314,-8.0726,21.47,-9.72,38.5,
1999-01-15 09:31:47.449000,0.605,4.3696,-12.344,60.23,-22.87,65.21,
1999-01-15 09:31:47.518200,-0.3908,4.9369,-9.0545,182.96,19.51,81.31,
1999-01-15 09:31:47.587300,-1.8898,1.5056,-7.6836,133.19,2.34,47.76,
1999-01-15 09:31:47.656500,0.4985,1.216,-9.0695,63.53,-8.24,14.06,
1999-01-15 09:31:47.725700,1.4009,1.3542,-8.5178,15.74,15.1,36.04,
1999-01-15 09:31:47.794900,0.1089,1.1178,-10.3567,-32.59,-7.44,41.47,
1999-01-15 09:31:47.864100,0.2735,2.028,-11.8958,-17.79,-16.03,34.2,
1999-01-15 09:31:47.933200,-0.1352,1.888,-10.3327,4.5,-14.92,14.03,
1999-01-15 09:31:48.002400,-0.1741,0.0892,-16.7303,67.7,-30.49,3.35,
1999-01-15 09:31:48.071600,-0.9628,-0.0311,-6.9176,117.21,-13.52,-20.82,
1999-01-15 09:31:48.140800,-1.0616,-1.7641,-8.3287,76.17,0.74,-17.6,
1999-01-15 09:31:48.210000,-0.6068,-3.1111,-10.8246,51.63,2.0,-18.59,
1999-01-15 09:31:48.279100,0.1041,-2.8526,-8.9582,113.38,88.68,8.36,
1999-01-15 09:31:48.348300,-0.6134,-4.67,-7.0744,74.44,60.37,-2.76,
1999-01-15 09:31:48.417500,0.6182,-4.4037,-7.75,45.54,46.98,-31.65,
1999-01-15 09:31:48.486700,1.2812,-5.5419,-7.7027,-1.11,16.97,-53.3,
1999-01-15 09:31:48.555900,2.0172,-5.7435,-9.6147,-20.03,-12.36,-42.55,
1999-01-15 09:31:48.625100,2.3978,-4.874,-7.9134,-17.18,-21.18,-31.45,
1999-01-15 09:31:48.694200,1.3201,-5.4168,-8.5118,-20.92,-22.35,-22.19,
1999-01-15 09:31:48.763400,1.0299,-4.7023,-8.7882,-33.64,-8.81,-23.14,
1999-01-15 09:31:48.832600,-1.0424,-4.4205,-7.9349,-22.4,15.75,-92.86,
1999-01-15 09:31:48.901800,5.661,-3.1075,-10.3537,-32.62,-10.83,-109.69,
1999-01-15 09:31:48.971000,2.7497,-2.2357,-9.4531,8.29,37.1,-111.95,
1999-01-15 09:31:49.040100,6.3796,-2.5379,-7.6842,-60.8,-13.73,-14.53,
1999-01-15 09:31:49.109300,4.1021,-1.7192,-8.0702,-55.57,-52.9,-59.74,
1999-01-15 09:31:49.178500,0.2334,-1.8341,-11.1597,-23.35,-213.04,-36.71,
1999-01-15 09:31:49.247700,-1.9592,1.1077,-11.9329,49.58,-169.99,-67.88,
1999-01-15 09:31:49.316900,-0.1915,-0.751,-9.6356,90.11,-70.44,4.59,
1999-01-15 09:31:49.386000,-1.0149,-1.8832,-9.1479,70.97,-64.76,21.1,
1999-01-15 09:31:49.455200,-3.612,-3.0052,-8.7685,34.18,-47.87,43.65,
1999-01-15 09:31:49.524400,-5.1128,-3.5749,-10.5901,-14.89,-6.27,58.96,
1999-01-15 09:31:49.593600,-3.7251,-2.5265,-7.972,1.58,12.67,26.37,
1999-01-15 09:31:49.662800,-3.4169,-3.4438,-9.2436,-3.63,-7.72,8.61,
1999-01-15 09:31:49.731900,-3.4917,-3.4851,-9.6296,-22.83,32.33,-5.48,
1999-01-15 09:31:49.801100,-4.8286,-4.2409,-18.8876,119.49,67.1,-71.72,
1999-01-15 09:31:49.870300,-1.5146,-3.9238,-10.4895,115.06,14.56,-62.38,
1999-01-15 09:31:49.939500,-1.432,-4.1248,-7.1672,60.36,-75.37,-47.51,
1999-01-15 09:31:50.008700,-3.3439,-7.391,-9.8654,-3.33,-24.26,-112.38,
1999-01-15 09:31:50.077900,-1.5613,-7.1043,-7.9648,-123.52,-131.35,-50.21,
1999-01-15 09:31:50.147000,-4.4701,-2.6438,-8.9355,9.72,-66.0,1.03,
1999-01-15 09:31:50.216200,0.4003,-3.3643,-9.9611,86.98,-12.42,-110.1,
1999-01-15 09:31:50.285400,-2.3428,-5.6268,-7.4801,-4.86,-58.14,-63.52,
1999-01-15 09:31:50.354600,0.2807,-3.3547,-6.771,-69.8,25.74,-40.2,
1999-01-15 09:31:50.423800,0.8533,-1.7749,-10.4165,-162.9,116.49,48.14,
1999-01-15 09:31:50.492900,-0.7636,-2.0789,-10.7313,-9.19,-18.71,7.96,
1999-01-15 09:31:50.562100,-3.7909,-5.102,-12.5505,19.88,-113.02,9.24,
1999-01-15 09:31:50.631300,-6.5263,-3.5061,-7.7913,-18.64,20.76,-8.15,
1999-01-15 09:31:50.700500,-3.6048,-3.1979,-7.4472,-58.37,72.55,8.48,
1999-01-15 09:31:50.769700,-1.7348,-2.1447,-8.9672,-49.01,22.34,11.94,
1999-01-15 09:31:50.838800,-1.882,-1.7456,-13.4271,-63.17,33.31,29.75,
1999-01-15 09:31:50.908000,-1.5882,-1.3321,-10.6553,21.06,46.71,31.78,
1999-01-15 09:31:50.977200,-5.2032,-2.8975,-1.8084,-69.75,156.75,16.53,
1999-01-15 09:31:51.046400,2.5516,0.2777,-13.4134,-53.07,-6.24,-13.56,
1999-01-15 09:31:51.115600,1.2704,-0.4506,-12.2363,-19.88,39.39,2.07,
1999-01-15 09:31:51.184700,0.7378,-0.6373,-10.8199,29.79,-3.21,-2.83,
1999-01-15 09:31:51.253900,-0.6265,-1.3602,-9.5147,98.05,-143.62,26.57,
1999-01-15 09:31:51.323100,-2.1501,-1.0741,-4.6969,110.97,-222.37,108.89,
1999-01-15 09:31:51.392300,-2.3763,-1.2447,-8.367,-36.23,-131.02,100.47,
1999-01-15 09:31:51.461500,-1.0496,-5.8884,-17.1893,25.88,99.74,16.59,
1999-01-15 09:31:51.530700,-1.8712,-4.1278,-12.2171,-4.08,40.57,22.89,
1999-01-15 09:31:51.599800,-2.3709,2.1878,-9.6284,-46.1,20.97,43.02,
1999-01-15 09:31:51.669000,-1.6426,-0.8258,-8.8475,-28.64,76.01,-3.05,
1999-01-15 09:31:51.738200,-1.3608,-0.3393,-11.3321,-12.47,23.74,-9.03,
1999-01-15 09:31:51.807400,-1.3362,0.4572,-10.5727,-23.72,-2.23,1.88,
1999-01-15 09:31:51.876600,-1.4428,0.0203,-10.1748,-2.49,-14.05,-4.68,
1999-01-15 09:31:51.945700,-1.3674,0.0114,-8.7661,8.02,-24.31,-3.77,
1999-01-15 09:31:52.014900,-1.8317,0.0874,-9.3113,7.99,-19.05,7.09,
1999-01-15 09:31:52.084100,-2.9125,0.1311,-10.9689,2.66,-38.8,4.48,
1999-01-15 09:31:52.153300,-3.4109,0.9174,-10.5224,2.93,-61.02,2.76,
1999-01-15 09:31:52.222500,-1.4829,-0.9796,-7.0487,1.05,31.11,-33.6,
1999-01-15 09:31:52.291600,-1.891,0.5104,-9.9426,-22.25,8.43,-32.36,
1999-01-15 09:31:52.360800,-2.5247,0.3034,-10.2585,-8.87,-5.43,-19.23,
1999-01-15 09:31:52.430000,-2.2195,0.2783,-10.0491,2.98,-13.66,-4.86,
1999-01-15 09:31:52.499200,-2.1698,0.1999,-9.5596,-1.04,-13.44,-3.19,
1999-01-15 09:31:52.568400,-2.5528,0.286,-9.7158,0.38,-8.2,2.0,
1999-01-15 09:31:52.637500,-2.3577,0.2442,-9.5016,2.78,-3.84,6.14,
1999-01-15 09:31:52.706700,-2.6228,0.2418,-9.6859,4.4,-1.16,11.8,
1999-01-15 09:31:52.775900,-2.5391,0.0993,-9.6111,2.43,2.39,12.3,
1999-01-15 09:31:52.845100,-2.6665,0.292,-9.7702,3.36,1.23,16.29,
1999-01-15 09:31:52.914300,-2.6623,0.3608,-9.541,1.34,6.57,14.21,
1999-01-15 09:31:52.983400,-2.7174,0.4111,-9.5237,1.12,9.25,11.8,
1999-01-15 09:31:53.052600,-2.8706,0.6343,-9.401,1.64,10.92,17.02,
1999-01-15 09:31:53.121800,-2.2985,0.5086,-9.9492,-7.78,33.99,6.62,
1999-01-15 09:31:53.191000,-1.7025,0.5374,-9.9701,-7.83,-26.3,1.87,
1999-01-15 09:31:53.260200,-2.575,0.8043,-9.9228,-2.3,-15.2,1.99,
1999-01-15 09:31:53.329400,-2.5887,0.757,-9.6021,0.53,-5.71,1.73,
1999-01-15 09:31:53.398500,-2.2219,0.6672,-9.5129,3.43,-3.19,-0.02,
1999-01-15 09:31:53.467700,-2.5049,0.6008,-9.2562,6.98,-19.04,4.8,
1999-01-15 09:31:53.536900,-4.1931,-0.5116,-10.529,-9.27,33.59,-6.96,
1999-01-15 09:31:53.606100,-1.8623,0.7289,-10.2442,-12.17,69.46,-10.91,
1999-01-15 09:31:53.675300,-0.7079,1.0454,-9.696,-9.13,35.43,-3.69,
1999-01-15 09:31:53.744400,-0.9676,0.8856,-9.4986,-4.16,2.19,-1.81,
1999-01-15 09:31:53.813600,-2.4583,0.4207,-10.0688,16.48,-99.29,-16.42,
1999-01-15 09:31:53.882800,-4.4821,0.2878,-9.562,27.2,-104.76,-6.77,
1999-01-15 09:31:53.952000,-3.8579,0.5912,-8.0504,86.58,-85.71,23.21,
1999-01-15 09:31:54.021200,-6.5047,-0.152,-9.8205,88.52,-116.31,-25.7,
1999-01-15 09:31:54.090300,-5.5586,-2.5055,-8.9343,-27.62,-20.9,-80.92,
1999-01-15 09:31:54.159500,-4.9429,-2.5211,-7.8242,10.1,-55.37,-82.48,
1999-01-15 09:31:54.228700,-4.5587,-2.1986,-7.1408,-2.24,-45.02,-48.56,
1999-01-15 09:31:54.297900,-7.4334,-3.0226,-7.0373,33.16,-44.47,-17.16,
1999-01-15 09:31:54.367100,-6.3414,-3.2518,-7.8272,30.7,-50.52,-9.17,
1999-01-15 09:31:54.436200,-6.7327,-3.4756,-6.175,9.15,-22.78,-3.13,
1999-01-15 09:31:54.505400,-7.1037,-3.3684,-6.1505,5.98,-20.06,-4.61,
1999-01-15 09:31:54.574600,-7.0588,-3.5408,-6.0086,13.43,-12.4,-3.82,
1999-01-15 09:31:54.643800,-7.1672,-3.7879,-5.5209,10.89,-3.47,-0.26,
1999-01-15 09:31:54.713000,-7.3156,-3.6036,-5.5951,10.36,-4.61,-2.52,
1999-01-15 09:31:54.782200,-6.9589,-3.1063,-5.6251,8.61,0.8,-14.3,
1999-01-15 09:31:54.851300,-7.6291,-4.5689,-6.175,0.25,10.55,-24.58,
1999-01-15 09:31:54.920500,-7.5178,-4.667,-6.0769,0.41,-2.0,-43.65,
1999-01-15 09:31:54.989700,-5.3456,-4.9171,-5.0207,-8.45,-0.87,-21.95,
1999-01-15 09:31:55.060400,-6.7201,-5.0931,-5.9781,6.22,5.1,-26.64,
1999-01-15 09:31:55.129500,-5.9937,-5.5239,-5.9027,6.83,2.49,-14.11,
1999-01-15 09:31:55.198700,-6.0027,-5.4378,-5.5233,5.53,2.04,-9.9,
1999-01-15 09:31:55.267900,-6.154,-5.4713,-5.6681,2.0,2.09,-3.72,
1999-01-15 09:31:55.337000,-6.1642,-5.5467,-5.8219,-1.37,0.81,-0.06,
1999-01-15 09:31:55.406200,-6.184,-5.193,-5.6741,-1.4,1.27,2.19,
1999-01-15 09:31:55.475400,-6.1415,-5.351,-5.6209,0.32,2.8,1.75,
1999-01-15 09:31:55.544500,-6.2953,-5.3456,-5.6825,0.7,2.7,1.78,
1999-01-15 09:31:55.613700,-5.8363,-4.9566,-5.2624,-3.6,8.28,1.7,
1999-01-15 09:31:55.682900,-6.3138,-5.5646,-5.877,-4.85,12.67,-0.82,
1999-01-15 09:31:55.752000,-6.2875,-5.5449,-6.1259,-1.86,8.62,2.05,
1999-01-15 09:31:55.821200,-6.0421,-5.1852,-5.9003,1.93,3.45,4.2,
1999-01-15 09:31:55.890300,-6.0314,-5.1768,-5.7657,3.67,2.06,2.5,
1999-01-15 09:31:55.959500,-6.093,-5.1212,-5.5431,-0.06,6.03,-2.91,
1999-01-15 09:31:56.028700,-6.1965,-5.5197,-5.8243,-4.66,2.98,-1.3,
1999-01-15 09:31:56.097800,-6.2085,-5.4455,-5.9213,-0.54,-1.3,0.81,
1999-01-15 09:31:56.167000,-6.1774,-5.1912,-5.7316,1.41,-2.84,0.66,
1999-01-15 09:31:56.236200,-6.1882,-5.2379,-5.7555,-0.13,-0.57,-2.48,
1999-01-15 09:31:56.305300,-6.0792,-5.33,-5.6334,-4.59,2.98,-2.98,
1999-01-15 09:31:56.374500,-6.16,-5.4461,-5.8297,-5.64,5.64,-0.97,
1999-01-15 09:31:56.443700,-5.9165,-5.4372,-5.9967,1.16,8.99,2.46,
1999-01-15 09:31:56.512800,-5.8919,-5.3534,-6.1247,4.49,6.46,0.39,
